2.02401E+13,1277.55
2.02401E+13,1369.8
2.02401E+13,1462.67
2.02401E+13,1540.4
2.02401E+13,1594.3
2.02401E+13,1631.14
2.02401E+13,1659.6
2.02401E+13,1671.31
2.02401E+13,1674.38
2.02401E+13,1669.7
2.02401E+13,1689.69
2.02401E+13,1708.54
2.02401E+13,1710.23
2.02401E+13,1734.19
2.02401E+13,1727.19
2.02401E+13,1760.06
2.02401E+13,1766.71
2.02401E+13,1728.95
2.02401E+13,1705.11
2.02401E+13,1703.99
2.02401E+13,1733.1
2.02401E+13,1664.08
2.02401E+13,1791.86
2.02401E+13,1791.78
2.02401E+13,1329.92
2.02401E+13,417.97
2.02401E+13,291.34
2.02401E+13,195.89
2.02401E+13,160.57
2.02401E+13,122.99
2.02401E+13,105.78
2.02401E+13,81.01
2.02401E+13,56.43
2.02401E+13,36.42
2.02401E+13,26.28
2.02401E+13,22.13
2.02401E+13,22.02
2.02401E+13,19.7
2.02401E+13,15.99
2.02401E+13,14.8
2.02401E+13,12.8
2.02401E+13,9.86
2.02401E+13,6.89
2.02401E+13,4.8
2.02401E+13,3.92
2.02401E+13,3.5
2.02401E+13,1.72
2.02401E+13,0.58
2.02401E+13,88.46
2.02401E+13,411.72
2.02401E+13,83.83
2.02401E+13,70.15
2.02401E+13,222.37
2.02401E+13,320.88
2.02401E+13,203.78
2.02401E+13,292.34
2.02401E+13,433.4
2.02401E+13,258.12
2.02401E+13,304.53
2.02401E+13,274.01
2.02401E+13,353.57
2.02401E+13,203.9
2.02401E+13,161.65
2.02401E+13,185.11
2.02401E+13,507.1
2.02401E+13,1008.07
2.02401E+13,465.6
2.02401E+13,552.93
2.02401E+13,348.97
2.02401E+13,318.97
2.02401E+13,618.14
2.02401E+13,1200.94
2.02401E+13,846.87
2.02401E+13,461.86
2.02401E+13,215.46
2.02401E+13,243.79
2.02401E+13,979.18
2.02401E+13,1657.09
2.02401E+13,724.49
2.02401E+13,352.1
2.02401E+13,248.56
2.02401E+13,172.92
2.02401E+13,362.32
2.02401E+13,252.72
2.02401E+13,646.18
2.02401E+13,377.64
2.02401E+13,224.11
2.02401E+13,140.8
2.02401E+13,71.08
2.02401E+13,57.45
2.02401E+13,39.54
2.02401E+13,23.6
2.02401E+13,15.12
2.02401E+13,8.29
2.02401E+13,4.69
2.02401E+13,2.69
2.02401E+13,76.22
2.02401E+13,120.87
2.02401E+13,172.66
2.02401E+13,92.41
2.02401E+13,108.42
2.02401E+13,154.62
2.02401E+13,382.02
2.02401E+13,374.85
2.02401E+13,421.33
2.02401E+13,670.45
2.02401E+13,574.16
2.02401E+13,889.18
2.02401E+13,336.26
2.02401E+13,149.51
2.02401E+13,148.3
2.02401E+13,125.21
2.02401E+13,238.16
2.02401E+13,305.42
2.02401E+13,651.11
2.02401E+13,450.41
2.02401E+13,382.83
2.02401E+13,1050.7
2.02401E+13,1534.86
2.02401E+13,1532.26
2.02401E+13,1597.43
2.02401E+13,1462.64
2.02401E+13,1648.88
2.02401E+13,1308.2
2.02401E+13,822.98
2.02401E+13,1120.97
2.02401E+13,325.87
2.02401E+13,254.09
2.02401E+13,154.66
2.02401E+13,129.4
2.02401E+13,114.59
2.02401E+13,91
2.02401E+13,92.96
2.02401E+13,83.51
2.02401E+13,54.72
2.02401E+13,47.92
2.02401E+13,32.27
2.02401E+13,23.68
2.02401E+13,12.56
2.02401E+13,6.58
2.02401E+13,3.88
2.02401E+13,3.67
2.02401E+13,2.84
2.02401E+13,1.8
2.02402E+13,1082.56
2.02402E+13,245.71
2.02402E+13,1549.47
2.02402E+13,1494.25
2.02402E+13,914.92
2.02402E+13,1739.12
2.02402E+13,1754.52
2.02402E+13,1768.32
2.02402E+13,1788.33
2.02402E+13,1686.53
2.02402E+13,1658.92
2.02402E+13,1714.68
2.02402E+13,1811.92
2.02402E+13,1883.89
2.02402E+13,1717.99
2.02402E+13,1841.13
2.02402E+13,1885.04
2.02402E+13,1850.8
2.02402E+13,1830.16
2.02402E+13,1756.08
2.02402E+13,1928.55
2.02402E+13,935.97
2.02402E+13,612.81
2.02402E+13,371.5
2.02402E+13,1058.34
2.02402E+13,986.79
2.02402E+13,343.9
2.02402E+13,122.9
2.02402E+13,79.15
2.02402E+13,109.86
2.02402E+13,54.11
2.02402E+13,35.44
2.02402E+13,41.01
2.02402E+13,60.89
2.02402E+13,70.32
2.02402E+13,125.02
2.02402E+13,121.61
2.02402E+13,149.89
2.02402E+13,86.19
2.02402E+13,110.89
2.02402E+13,98.95
2.02402E+13,58.08
2.02402E+13,60.88
2.02402E+13,35.65
2.02402E+13,21.99
2.02402E+13,13.56
2.02402E+13,9.46
2.02402E+13,6.99
2.02402E+13,1205.62
2.02402E+13,1363.09
2.02402E+13,1384.72
2.02402E+13,1501.85
2.02402E+13,1554.88
2.02402E+13,1595.6
2.02402E+13,1681.97
2.02402E+13,1689.74
2.02402E+13,1738.69
2.02402E+13,1735.25
2.02402E+13,1762.89
2.02402E+13,1601.55
2.02402E+13,1808.01
2.02402E+13,1828.57
2.02402E+13,1515.61
2.02402E+13,1553.08
2.02402E+13,1733.43
2.02402E+13,1869.46
2.02402E+13,1575.79
2.02402E+13,1878.61
2.02402E+13,1352.61
2.02402E+13,1003.11
2.02402E+13,359.29
2.02402E+13,200.9
2.02402E+13,110.86
2.02402E+13,100.3
2.02402E+13,60.66
2.02402E+13,51.6
2.02402E+13,149.94
2.02402E+13,134.05
2.02402E+13,108.34
2.02402E+13,73.12
2.02402E+13,33.94
2.02402E+13,19.51
2.02402E+13,16.59
2.02402E+13,20.23
2.02402E+13,17.06
2.02402E+13,12.52
2.02402E+13,9.31
2.02402E+13,3.97
2.02402E+13,1.56
2.02402E+13,0.72
2.02402E+13,0.56
2.02402E+13,0.61
2.02402E+13,0.54
2.02402E+13,0.53
2.02402E+13,0.74
2.02402E+13,0.58
2.02403E+13,1194
2.02403E+13,1309.81
2.02403E+13,1393.07
2.02403E+13,1463.24
2.02403E+13,1517.49
2.02403E+13,1557.77
2.02403E+13,1585.41
2.02403E+13,1598.98
2.02403E+13,1607.74
2.02403E+13,1630.89
2.02403E+13,1654.16
2.02403E+13,1678.74
2.02403E+13,1721.96
2.02403E+13,1744.47
2.02403E+13,1568.02
2.02403E+13,1427.01
2.02403E+13,1472.7
2.02403E+13,625.72
2.02403E+13,969.94
2.02403E+13,477.38
2.02403E+13,176.53
2.02403E+13,156.76
2.02403E+13,235.4
2.02403E+13,185.69
2.02403E+13,118.75
2.02403E+13,129.23
2.02403E+13,153.21
2.02403E+13,133.89
2.02403E+13,187.09
2.02403E+13,244.89
2.02403E+13,154.43
2.02403E+13,116.78
2.02403E+13,85.93
2.02403E+13,55.96
2.02403E+13,58.35
2.02403E+13,34.76
2.02403E+13,24.77
2.02403E+13,17.99
2.02403E+13,11.36
2.02403E+13,9.79
2.02403E+13,19.66
2.02403E+13,26
2.02403E+13,19.56
2.02403E+13,16.1
2.02403E+13,14.88
2.02403E+13,12.6
2.02403E+13,7.35
2.02403E+13,4.26
2.02404E+13,1155.6
2.02404E+13,1144.34
2.02404E+13,1089.74
2.02404E+13,981.61
2.02404E+13,942.8
2.02404E+13,633.47
2.02404E+13,519.56
2.02404E+13,250.46
2.02404E+13,275
2.02404E+13,525.6
2.02404E+13,383.58
2.02404E+13,352.81
2.02404E+13,1066.88
2.02404E+13,1212.38
2.02404E+13,930.45
2.02404E+13,1505.18
2.02404E+13,1552.26
2.02404E+13,1354.06
2.02404E+13,696.12
2.02404E+13,522.07
2.02404E+13,657.2
2.02404E+13,1490.63
2.02404E+13,666.33
2.02404E+13,687.84
2.02404E+13,480.13
2.02404E+13,317.06
2.02404E+13,327.32
2.02404E+13,298.12
2.02404E+13,206.82
2.02404E+13,411.67
2.02404E+13,230.67
2.02404E+13,200.68
2.02404E+13,329.17
2.02404E+13,297.33
2.02404E+13,226.39
2.02404E+13,49.16
2.02404E+13,35.56
2.02404E+13,16.94
2.02404E+13,9.88
2.02404E+13,12.49
2.02404E+13,20.85
2.02404E+13,53.31
2.02404E+13,33.72
2.02404E+13,14.54
2.02404E+13,5.49
2.02404E+13,2.87
2.02404E+13,8.27
2.02404E+13,8.24
2.02406E+13,863.11
2.02406E+13,939.35
2.02406E+13,1016.55
2.02406E+13,1043.25
2.02406E+13,1079.95
2.02406E+13,1080.23
2.02406E+13,1193.97
2.02406E+13,1212.87
2.02406E+13,1239.85
2.02406E+13,1174.67
2.02406E+13,1010.52
2.02406E+13,823.02
2.02406E+13,1172.93
2.02406E+13,1202.61
2.02406E+13,612.16
